GeneId,GeneName,Chromosome,GeneLength,IntronicLength,TranscriptCount,GeneSetId,SplicedFragments,UnsplicedFragments,AdjTPM,RawTPM,FitResiduals,LowMapQualFrags
ENSG00000211868,TRAJ21,chr14,54,0,1,chr14_207,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000211869,TRAJ20,chr14,56,0,1,chr14_208,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000211870,TRAJ19,chr14,59,0,1,chr14_209,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000211871,TRAJ18,chr14,65,0,1,chr14_210,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000211872,TRAJ17,chr14,62,0,1,chr14_211,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000211873,TRAJ16,chr14,59,0,1,chr14_212,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000211875,TRAJ14,chr14,51,0,1,chr14_213,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000211876,TRAJ13,chr14,62,0,1,chr14_214,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000211877,TRAJ12,chr14,59,0,1,chr14_215,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000211878,TRAJ11,chr14,59,0,1,chr14_216,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000211879,TRAJ10,chr14,63,0,1,chr14_217,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000211880,TRAJ9,chr14,60,0,1,chr14_218,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000211881,TRAJ8,chr14,59,0,1,chr14_219,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000211882,TRAJ7,chr14,58,0,1,chr14_220,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000211883,TRAJ6,chr14,61,0,1,chr14_221,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000211884,TRAJ5,chr14,59,0,1,chr14_222,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000211885,TRAJ4,chr14,62,0,1,chr14_223,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000211886,TRAJ3,chr14,61,0,1,chr14_224,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000211887,TRAJ2,chr14,65,0,1,chr14_225,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000211888,TRAJ1,chr14,61,0,1,chr14_226,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000277734,TRAC,chr14,4650,3676,1,chr14_227,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000259054,LINC02332,chr14,751,368,1,chr14_228,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000129562,DAD1,chr14,24317,23560,5,chr14_229,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000100439,ABHD4,chr14,14673,10916,10,chr14_230,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000255804,OR6J1,chr14,13423,9260,1,chr14_231,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000258458,OXA1L-DT,chr14,65086,61838,7,chr14_232,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000235213,OR6E1P,chr14,922,0,1,chr14_232,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000155463,OXA1L,chr14,6520,2031,12,chr14_232,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000155465,SLC7A7,chr14,56598,51249,24,chr14_233,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000172590,MRPL52,chr14,5158,1949,17,chr14_234,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000157227,MMP14,chr14,12481,7871,8,chr14_235,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000197324,LRP10,chr14,9973,2862,5,chr14_236,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000139890,REM2,chr14,4456,2220,2,chr14_237,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000100461,RBM23,chr14,25978,11974,33,chr14_238,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000237054,PRMT5-AS1,chr14,7953,4763,7,chr14_238,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000100462,PRMT5,chr14,8883,5623,28,chr14_238,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000257285,PRMT5-DT,chr14,26829,24968,4,chr14_239,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000092036,HAUS4,chr14,10933,8403,21,chr14_239,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000284118,MIR4707,chr14,79,0,1,chr14_239,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000129474,AJUBA,chr14,11374,5500,7,chr14_240,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000258457,AJUBA-DT,chr14,16380,14924,3,chr14_241,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000100802,C14orf93,chr14,24272,20028,21,chr14_241,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000100804,PSMB5,chr14,18687,17144,6,chr14_242,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000222028,PSMB11,chr14,1848,0,1,chr14_243,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000139880,CDH24,chr14,10476,6742,5,chr14_244,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000100813,ACIN1,chr14,37050,27960,23,chr14_245,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000179933,C14orf119,chr14,4951,2023,2,chr14_245,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000283654,LMLN2,chr14,5927,2711,4,chr14_245,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000092067,CEBPE,chr14,3220,1460,3,chr14_246,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000092068,SLC7A8,chr14,58379,52402,13,chr14_247,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000202229,RNU6-1138P,chr14,105,0,1,chr14_247,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000215277,RNF212B,chr14,88161,86001,10,chr14_248,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000252347,RNU6-1046P,chr14,106,0,1,chr14_248,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000290292,HOMEZ,chr14,27374,21482,5,chr14_248,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000270433,H3P37,chr14,1194,485,1,chr14_248,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000235194,PPP1R3E,chr14,7207,1663,9,chr14_248,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000129473,BCL2L2,chr14,12961,8127,10,chr14_248,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000258643,BCL2L2-PABPN1,chr14,19342,16982,3,chr14_248,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000100836,PABPN1,chr14,4706,1025,8,chr14_248,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000092096,SLC22A17,chr14,6598,2338,10,chr14_249,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000100842,EFS,chr14,9349,6119,3,chr14_250,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000166090,IL25,chr14,3594,2229,2,chr14_251,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000166091,CMTM5,chr14,2999,91,9,chr14_252,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000197616,MYH6,chr14,26291,19049,3,chr14_253,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000199157,MIR208A,chr14,70,0,1,chr14_253,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000092054,MYH7,chr14,22920,16933,1,chr14_254,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000215991,MIR208B,chr14,76,0,1,chr14_254,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000129460,NGDN,chr14,40183,33509,29,chr14_255,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000157306,ZFHX2-AS1,chr14,49018,43928,5,chr14_256,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000136367,ZFHX2,chr14,35335,25422,4,chr14_256,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000259431,THTPA,chr14,4283,1391,8,chr14_256,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000213983,AP1G2,chr14,8505,1617,34,chr14_256,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000258727,AP1G2-AS1,chr14,6976,3737,1,chr14_256,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000092051,JPH4,chr14,10752,5466,4,chr14_256,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000100867,DHRS2,chr14,15524,8002,10,chr14_257,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000259043,BRD7P1,chr14,1914,0,1,chr14_258,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000222931,RN7SKP205,chr14,306,0,1,chr14_259,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000259334,LINC00596,chr14,12321,11387,1,chr14_260,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000215256,DHRS4-AS1,chr14,114336,105883,21,chr14_261,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000157326,DHRS4,chr14,15545,13396,8,chr14_261,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000187630,DHRS4L2,chr14,36534,34071,10,chr14_261,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000225766,DHRS4L1,chr14,14467,13706,1,chr14_261,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000186648,CARMIL3,chr14,17720,11098,4,chr14_261,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000100884,CPNE6,chr14,7263,1272,20,chr14_262,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000129535,NRL,chr14,36348,31801,6,chr14_263,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000100889,PCK2,chr14,16545,12379,16,chr14_263,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000100897,DCAF11,chr14,11047,4709,38,chr14_263,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000139914,FITM1,chr14,2190,221,2,chr14_264,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000092010,PSME1,chr14,2804,1033,10,chr14_265,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000100908,EMC9,chr14,2632,1045,7,chr14_265,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000100911,PSME2,chr14,4208,631,18,chr14_266,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000283856,MIR7703,chr14,76,0,1,chr14_266,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000092098,RNF31,chr14,13977,7280,36,chr14_266,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000199804,RNA5SP383,chr14,119,0,1,chr14_266,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000213928,IRF9,chr14,6809,340,70,chr14_267,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000100918,REC8,chr14,8404,4574,13,chr14_268,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000196497,IPO4,chr14,8650,3760,21,chr14_268,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000100926,TM9SF1,chr14,6538,3013,12,chr14_269,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000139908,TSSK4,chr14,2666,744,7,chr14_270,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000254505,CHMP4A,chr14,4215,1881,10,chr14_271,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000213920,MDP1,chr14,2127,1064,10,chr14_272,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000255526,NEDD8-MDP1,chr14,18397,17356,4,chr14_272,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000129559,NEDD8,chr14,15510,11729,8,chr14_272,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000100938,GMPR2,chr14,6820,3229,29,chr14_273,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000092330,TINF2,chr14,4377,0,33,chr14_273,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000092295,TGM1,chr14,15318,11599,9,chr14_274,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000100949,RABGGTA,chr14,6073,2666,21,chr14_275,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000157379,DHRS1,chr14,9182,4241,11,chr14_276,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000196943,NOP9,chr14,9274,3239,4,chr14_277,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000136305,CIDEB,chr14,6243,3430,6,chr14_277,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000213906,LTB4R2,chr14,6319,3088,5,chr14_277,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000213903,LTB4R,chr14,6586,2124,5,chr14_277,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000129467,ADCY4,chr14,16744,8693,19,chr14_278,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000129465,RIPK3,chr14,3997,774,7,chr14_279,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000100968,NFATC4,chr14,13931,5507,33,chr14_280,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000205978,NYNRIN,chr14,20280,12557,2,chr14_281,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000139899,CBLN3,chr14,4409,1721,2,chr14_282,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000100441,KHNYN,chr14,12557,4542,6,chr14_282,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000100445,SDR39U1,chr14,3139,70,21,chr14_282,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000092009,CMA1,chr14,2912,1980,2,chr14_283,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000100448,CTSG,chr14,2732,1368,2,chr14_284,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000100450,GZMH,chr14,3219,2273,3,chr14_285,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000100453,GZMB,chr14,3313,1912,7,chr14_286,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000168952,STXBP6,chr14,240693,232586,7,chr14_287,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000258098,LINC02286,chr14,31847,30848,3,chr14_288,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000257179,HMGN2P6,chr14,272,0,1,chr14_289,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000258275,OR7K1P,chr14,925,0,1,chr14_290,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000257986,LINC02306,chr14,496001,492422,2,chr14_291,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000257503,CYB5AP5,chr14,388,0,1,chr14_292,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000139910,NOVA1,chr14,154943,144627,13,chr14_293,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000257842,NOVA1-DT,chr14,208098,202991,10,chr14_294,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000257845,LINC02294,chr14,46612,46119,1,chr14_294,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000257185,LINC02293,chr14,27118,22917,9,chr14_294,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000257612,MIR4307HG,chr14,45502,41898,26,chr14_295,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000265165,MIR4307,chr14,83,0,1,chr14_295,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000258548,LINC00645,chr14,27059,22532,7,chr14_296,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000264657,MIR3171,chr14,73,0,1,chr14_296,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000197358,BNIP3P1,chr14,579,0,1,chr14_297,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000240179,RPL26P3,chr14,452,0,1,chr14_298,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000258175,LINC02300,chr14,21400,20738,1,chr14_299,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000257662,EIF4A1P12,chr14,140,0,1,chr14_299,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000258282,BTF3P2,chr14,486,0,1,chr14_300,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000257126,FOXG1-AS1,chr14,38617,34103,5,chr14_301,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000176165,FOXG1,chr14,5948,1277,2,chr14_301,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000186960,LINC01551,chr14,58177,46949,11,chr14_301,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000257056,LINC02282,chr14,2889,643,3,chr14_301,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000257748,LINC02281,chr14,30120,29697,2,chr14_301,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000258038,LINC02327,chr14,138519,133143,19,chr14_301,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000257523,LINC02326,chr14,189589,187358,5,chr14_301,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000252065,RNU6-864P,chr14,107,0,1,chr14_301,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000212518,RNU11-5P,chr14,128,0,1,chr14_302,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000184304,PRKD1,chr14,615419,609637,12,chr14_303,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000252686,RNU6-1234P,chr14,102,0,1,chr14_303,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000257636,G2E3-AS1,chr14,135637,133980,4,chr14_304,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000258350,SYF2P1,chr14,412,0,1,chr14_304,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000092140,G2E3,chr14,60906,51609,15,chr14_304,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000092108,SCFD1,chr14,115403,86258,72,chr14_305,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000258648,UBE2CP1,chr14,553,0,1,chr14_305,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000243855,RPL12P5,chr14,391,0,1,chr14_306,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000100473,COCH,chr14,20551,16533,14,chr14_307,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000196792,STRN3,chr14,132602,127657,8,chr14_307,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000258886,HIGD1AP17,chr14,275,0,1,chr14_307,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000207952,MIR624,chr14,96,0,1,chr14_307,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000100478,AP4S1,chr14,105890,95659,13,chr14_307,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000092148,HECTD1,chr14,107687,86245,30,chr14_307,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000258640,RPL21P5,chr14,670,200,1,chr14_307,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000207440,RNU6-541P,chr14,109,0,1,chr14_307,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000129493,HEATR5A,chr14,128762,118586,9,chr14_308,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000283016,ATP5MC1P2,chr14,410,0,1,chr14_308,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000250365,HEATR5A-DT,chr14,32597,28851,4,chr14_308,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000129480,DTD2,chr14,11470,8506,2,chr14_308,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000214943,GPR33,chr14,5164,3926,1,chr14_309,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000151413,NUBPL,chr14,371268,363701,13,chr14_310,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000257155,NUBPL-DT,chr14,2827,2541,1,chr14_310,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000223087,RNU6-602P,chr14,104,0,1,chr14_310,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000207412,RNU6-455P,chr14,106,0,1,chr14_310,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000258474,LINC02313,chr14,5529,4981,1,chr14_311,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000258655,ARHGAP5-AS1,chr14,1847,0,1,chr14_312,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000100852,ARHGAP5,chr14,83614,72738,10,chr14_312,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000201654,RNU6-7,chr14,106,0,1,chr14_313,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000202337,RNU6-8,chr14,106,0,1,chr14_314,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000259086,KIAA1143P1,chr14,444,0,1,chr14_315,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000151320,AKAP6,chr14,508386,488682,15,chr14_316,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000278746,RN7SL660P,chr14,298,0,1,chr14_316,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000259045,MTCO1P2,chr14,702,0,1,chr14_316,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000151322,NPAS3,chr14,886467,875319,16,chr14_317,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000129521,EGLN3,chr14,538547,531203,11,chr14_318,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000258897,EGLN3-AS1,chr14,19203,18898,1,chr14_318,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000165389,SPTSSA,chr14,29452,26792,1,chr14_318,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000237450,RPL23AP71,chr14,468,0,1,chr14_319,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000129518,EAPP,chr14,23766,21765,4,chr14_320,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000206596,RNU1-27P,chr14,163,0,1,chr14_321,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000206588,RNU1-28P,chr14,163,0,1,chr14_322,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000129515,SNX6,chr14,69067,65000,11,chr14_323,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000240463,RPS19P3,chr14,440,0,1,chr14_323,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000253003,RNU6-1261P,chr14,103,0,1,chr14_324,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000241582,RPL23AP8,chr14,474,0,1,chr14_325,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000165410,CFL2,chr14,5710,774,9,chr14_326,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000243824,RPL12P6,chr14,497,0,1,chr14_327,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000198604,BAZ1A,chr14,122916,115248,12,chr14_328,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000251726,RNU7-41P,chr14,60,0,1,chr14_328,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000258738,BAZ1A-AS1,chr14,2116,0,1,chr14_328,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000226677,IGBP1P1,chr14,1008,0,1,chr14_329,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000258704,SRP54-AS1,chr14,27667,27107,1,chr14_330,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000100883,SRP54,chr14,47729,39270,23,chr14_330,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000151327,FAM177A1,chr14,71513,61204,14,chr14_331,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000092020,PPP2R3C,chr14,37050,33200,20,chr14_331,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000100890,PRORP,chr14,155776,148797,11,chr14_331,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000241052,RPL23AP70,chr14,459,0,1,chr14_331,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000259090,SEPTIN7P1,chr14,1195,0,1,chr14_331,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000282625,MRPL57P8,chr14,260,0,1,chr14_331,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000282308,DPRXP3,chr14,572,0,1,chr14_331,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000256243,RPL7AP3,chr14,471,0,1,chr14_331,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000240392,RPL9P3,chr14,574,0,1,chr14_331,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000100902,PSMA6,chr14,38860,32362,17,chr14_332,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000100906,NFKBIA,chr14,3670,278,21,chr14_333,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000259022,DNAJC8P1,chr14,371,0,1,chr14_334,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000259105,RPS3AP4,chr14,1058,296,1,chr14_335,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000258783,KRT18P6,chr14,1264,0,1,chr14_336,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000168348,INSM2,chr14,2890,0,1,chr14_337,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000174373,RALGAPA1,chr14,270952,256744,20,chr14_338,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000257957,QRSL1P3,chr14,1315,0,1,chr14_338,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000258300,NUTF2P2,chr14,383,0,1,chr14_339,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000100916,BRMS1L,chr14,105987,102123,6,chr14_340,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000257720,ILF2P2,chr14,1116,0,1,chr14_341,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000257585,LINC00609,chr14,94861,94281,1,chr14_342,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000259104,PTCSC3,chr14,86607,84067,4,chr14_342,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000252312,RN7SKP21,chr14,219,0,1,chr14_343,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000151332,MBIP,chr14,22073,18663,10,chr14_344,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000188831,DPPA3P2,chr14,477,0,1,chr14_345,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000238540,RNU7-93P,chr14,60,0,1,chr14_346,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000229415,SFTA3,chr14,40541,37438,10,chr14_347,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000136352,NKX2-1,chr14,4757,1596,4,chr14_348,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000253563,NKX2-1-AS1,chr14,3738,1965,1,chr14_348,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000258467,PHKBP2,chr14,1032,326,1,chr14_349,0,0,0.000e+00,0.000e+00,0.0,0.0
