sample_id	data_type	clf_group	clf_name	feat_name	feat_value	cancer_type	data_value	rank	rank_group
subject_a.tumor	feat_contrib	dna	event	sv.SIMPLE_DEL_20KB_1MB	0.0	HPB: Liver	0.9995463002896722	25	25
subject_a.tumor	feat_contrib	dna	event	sv.SIMPLE_DEL_20KB_1MB	0.0	HPB: Pancreas	1.0	20	25
subject_a.tumor	feat_contrib	dna	event	sv.SIMPLE_DEL_20KB_1MB	0.0	Head and neck: Adenoid cystic	1.00222221097787	16	25
subject_a.tumor	feat_contrib	dna	event	sv.SIMPLE_DEL_20KB_1MB	0.0	Head and neck: Salivary gland	1.0143514161187788	15	25
subject_a.tumor	feat_contrib	dna	event	sv.SIMPLE_DEL_20KB_1MB	0.0	Head and neck: Other	0.5844575228199078	34	25
subject_a.tumor	feat_contrib	dna	event	sv.SIMPLE_DEL_20KB_1MB	0.0	Kidney: Chromophobe	0.9997477518956935	24	25
subject_a.tumor	feat_contrib	dna	event	sv.SIMPLE_DEL_20KB_1MB	0.0	Kidney: Other	2.9305395610072473	10	25
subject_a.tumor	feat_contrib	dna	event	sv.SIMPLE_DEL_20KB_1MB	0.0	Lung: Non-small cell: LUAD	1.9208432225765362	11	25
subject_a.tumor	feat_contrib	dna	event	sv.SIMPLE_DEL_20KB_1MB	0.0	Lung: Non-small cell: LUSC	0.9967807768640219	26	25
subject_a.tumor	feat_contrib	dna	event	sv.SIMPLE_DEL_20KB_1MB	0.0	Lung: Small cell	7.164668485914167	6	25
subject_a.tumor	feat_contrib	dna	event	sv.SIMPLE_DEL_20KB_1MB	0.0	Lymphoid tissue	0.2086520931671354	40	25
subject_a.tumor	feat_contrib	dna	event	sv.SIMPLE_DEL_20KB_1MB	0.0	Mesothelium	0.2147176869149188	39	25
subject_a.tumor	feat_contrib	dna	event	sv.SIMPLE_DEL_20KB_1MB	0.0	Myeloid: Acute myeloid leukemia	18.031789470261817	3	25
subject_a.tumor	feat_contrib	dna	event	sv.SIMPLE_DEL_20KB_1MB	0.0	Myeloid: Myeloproliferative neoplasm	41.75909330161414	1	25
subject_a.tumor	feat_contrib	dna	event	sv.SIMPLE_DEL_20KB_1MB	0.0	NET: Colorectum/Small intestine	10.635165262552903	5	25
subject_a.tumor	feat_contrib	dna	event	sv.SIMPLE_DEL_20KB_1MB	0.0	NET: Lung	5.356850302386434	8	25
subject_a.tumor	feat_contrib	dna	event	sv.SIMPLE_DEL_20KB_1MB	0.0	NET: Pancreas	3.636112628862981	9	25
subject_a.tumor	feat_contrib	dna	event	sv.SIMPLE_DEL_20KB_1MB	0.0	Prostate	1.0	21	25
subject_a.tumor	feat_contrib	dna	event	sv.SIMPLE_DEL_20KB_1MB	0.0	Skin: Melanoma	1.0	22	25
subject_a.tumor	feat_contrib	dna	event	sv.SIMPLE_DEL_20KB_1MB	0.0	Skin: Other	1.8623362639700396	12	25
subject_a.tumor	feat_contrib	dna	event	sv.SIMPLE_DEL_20KB_1MB	0.0	Thyroid gland	7.0949922071381355	7	25
subject_a.tumor	feat_contrib	dna	event	sv.SIMPLE_DEL_20KB_1MB	0.0	Urothelial tract	0.8994046098001726	28	25
subject_a.tumor	feat_contrib	dna	event	sv.SIMPLE_DUP_32B_200B	0.0	Anogenital	1.4868336292866484	4	26
subject_a.tumor	feat_contrib	dna	event	sv.SIMPLE_DUP_32B_200B	0.0	Bone/Soft tissue: Cartilaginous neoplasm	1.0980599185880269	8	26
subject_a.tumor	feat_contrib	dna	event	sv.SIMPLE_DUP_32B_200B	0.0	Bone/Soft tissue: GIST	1.0	15	26
subject_a.tumor	feat_contrib	dna	event	sv.SIMPLE_DUP_32B_200B	0.0	Bone/Soft tissue: Leiomyosarcoma	0.6232244811880763	38	26
subject_a.tumor	feat_contrib	dna	event	sv.SIMPLE_DUP_32B_200B	0.0	Bone/Soft tissue: Liposarcoma	0.6629343404140717	37	26
subject_a.tumor	feat_contrib	dna	event	sv.SIMPLE_DUP_32B_200B	0.0	Bone/Soft tissue: Osteosarcoma	1.2462477045511362	7	26
subject_a.tumor	feat_contrib	dna	event	sv.SIMPLE_DUP_32B_200B	0.0	Bone/Soft tissue: Undiff. sarcoma	0.9986284036685831	27	26
subject_a.tumor	feat_contrib	dna	event	sv.SIMPLE_DUP_32B_200B	0.0	Bone/Soft tissue: Other	0.9598442528082133	30	26
subject_a.tumor	feat_contrib	dna	event	sv.SIMPLE_DUP_32B_200B	0.0	Breast: Triple negative	0.962089818650475	29	26
subject_a.tumor	feat_contrib	dna	event	sv.SIMPLE_DUP_32B_200B	0.0	Breast: Other	1.0	16	26
subject_a.tumor	feat_contrib	dna	event	sv.SIMPLE_DUP_32B_200B	0.0	CNS: Glioma	0.8263550966328903	32	26
subject_a.tumor	feat_contrib	dna	event	sv.SIMPLE_DUP_32B_200B	0.0	CNS: Medulloblastoma	1.2589633041204984	6	26
subject_a.tumor	feat_contrib	dna	event	sv.SIMPLE_DUP_32B_200B	0.0	CNS: Pilocytic astrocytoma	1.0	17	26
subject_a.tumor	feat_contrib	dna	event	sv.SIMPLE_DUP_32B_200B	0.0	Colorectum/Small intestine/Appendix	0.89695280024345	31	26
subject_a.tumor	feat_contrib	dna	event	sv.SIMPLE_DUP_32B_200B	0.0	Esophagus/Stomach	1.0	18	26
subject_a.tumor	feat_contrib	dna	event	sv.SIMPLE_DUP_32B_200B	0.0	Gynecologic: Endometrium	1.074933453377675	9	26
subject_a.tumor	feat_contrib	dna	event	sv.SIMPLE_DUP_32B_200B	0.0	Gynecologic: Ovary/Fallopian tube	1.303553377294049	5	26
subject_a.tumor	feat_contrib	dna	event	sv.SIMPLE_DUP_32B_200B	0.0	HPB: Bile duct/Gallbladder	0.9999300120347404	26	26
subject_a.tumor	feat_contrib	dna	event	sv.SIMPLE_DUP_32B_200B	0.0	HPB: Liver	1.0000863640394984	13	26
subject_a.tumor	feat_contrib	dna	event	sv.SIMPLE_DUP_32B_200B	0.0	HPB: Pancreas	1.0	19	26
subject_a.tumor	feat_contrib	dna	event	sv.SIMPLE_DUP_32B_200B	0.0	Head and neck: Adenoid cystic	1.0	20	26
subject_a.tumor	feat_contrib	dna	event	sv.SIMPLE_DUP_32B_200B	0.0	Head and neck: Salivary gland	0.7960775146003061	34	26
subject_a.tumor	feat_contrib	dna	event	sv.SIMPLE_DUP_32B_200B	0.0	Head and neck: Other	1.0002676972173157	12	26
subject_a.tumor	feat_contrib	dna	event	sv.SIMPLE_DUP_32B_200B	0.0	Kidney: Chromophobe	0.3866702579386192	39	26
subject_a.tumor	feat_contrib	dna	event	sv.SIMPLE_DUP_32B_200B	0.0	Kidney: Other	0.2781806923565755	40	26
subject_a.tumor	feat_contrib	dna	event	sv.SIMPLE_DUP_32B_200B	0.0	Lung: Non-small cell: LUAD	1.000011073110014	14	26
subject_a.tumor	feat_contrib	dna	event	sv.SIMPLE_DUP_32B_200B	0.0	Lung: Non-small cell: LUSC	1.0012873314375812	10	26
subject_a.tumor	feat_contrib	dna	event	sv.SIMPLE_DUP_32B_200B	0.0	Lung: Small cell	1.0	21	26
subject_a.tumor	feat_contrib	dna	event	sv.SIMPLE_DUP_32B_200B	0.0	Lymphoid tissue	1.5306755935536716	2	26
subject_a.tumor	feat_contrib	dna	event	sv.SIMPLE_DUP_32B_200B	0.0	Mesothelium	1.4912435095122585	3	26
subject_a.tumor	feat_contrib	dna	event	sv.SIMPLE_DUP_32B_200B	0.0	Myeloid: Acute myeloid leukemia	1.0	22	26
subject_a.tumor	feat_contrib	dna	event	sv.SIMPLE_DUP_32B_200B	0.0	Myeloid: Myeloproliferative neoplasm	1.7304047295090528	1	26
subject_a.tumor	feat_contrib	dna	event	sv.SIMPLE_DUP_32B_200B	0.0	NET: Colorectum/Small intestine	0.9644779959109201	28	26
subject_a.tumor	feat_contrib	dna	event	sv.SIMPLE_DUP_32B_200B	0.0	NET: Lung	1.0	23	26
subject_a.tumor	feat_contrib	dna	event	sv.SIMPLE_DUP_32B_200B	0.0	NET: Pancreas	0.7978692753713214	33	26
subject_a.tumor	feat_contrib	dna	event	sv.SIMPLE_DUP_32B_200B	0.0	Prostate	1.0	24	26
subject_a.tumor	feat_contrib	dna	event	sv.SIMPLE_DUP_32B_200B	0.0	Skin: Melanoma	0.6983543200125176	36	26
subject_a.tumor	feat_contrib	dna	event	sv.SIMPLE_DUP_32B_200B	0.0	Skin: Other	1.0	25	26
subject_a.tumor	feat_contrib	dna	event	sv.SIMPLE_DUP_32B_200B	0.0	Thyroid gland	0.7105370413331754	35	26
subject_a.tumor	feat_contrib	dna	event	sv.SIMPLE_DUP_32B_200B	0.0	Urothelial tract	1.0004606936538405	11	26
subject_a.tumor	feat_contrib	dna	event	sv.SIMPLE_DUP_100KB_5MB	0.0	Anogenital	1.0985663675484254	12	27
subject_a.tumor	feat_contrib	dna	event	sv.SIMPLE_DUP_100KB_5MB	0.0	Bone/Soft tissue: Cartilaginous neoplasm	11.101515705237432	1	27
subject_a.tumor	feat_contrib	dna	event	sv.SIMPLE_DUP_100KB_5MB	0.0	Bone/Soft tissue: GIST	1.0	17	27
subject_a.tumor	feat_contrib	dna	event	sv.SIMPLE_DUP_100KB_5MB	0.0	Bone/Soft tissue: Leiomyosarcoma	1.7326529719526609	5	27
subject_a.tumor	feat_contrib	dna	event	sv.SIMPLE_DUP_100KB_5MB	0.0	Bone/Soft tissue: Liposarcoma	0.35136620466753893	36	27
subject_a.tumor	feat_contrib	dna	event	sv.SIMPLE_DUP_100KB_5MB	0.0	Bone/Soft tissue: Osteosarcoma	0.9419068013904142	25	27
subject_a.tumor	feat_contrib	dna	event	sv.SIMPLE_DUP_100KB_5MB	0.0	Bone/Soft tissue: Undiff. sarcoma	0.8281337026318526	27	27
subject_a.tumor	feat_contrib	dna	event	sv.SIMPLE_DUP_100KB_5MB	0.0	Bone/Soft tissue: Other	0.8729944593517643	26	27
subject_a.tumor	feat_contrib	dna	event	sv.SIMPLE_DUP_100KB_5MB	0.0	Breast: Triple negative	0.2642368138442471	38	27
subject_a.tumor	feat_contrib	dna	event	sv.SIMPLE_DUP_100KB_5MB	0.0	Breast: Other	0.4550390397679143	34	27
subject_a.tumor	feat_contrib	dna	event	sv.SIMPLE_DUP_100KB_5MB	0.0	CNS: Glioma	0.7655239754791473	30	27
subject_a.tumor	feat_contrib	dna	event	sv.SIMPLE_DUP_100KB_5MB	0.0	CNS: Medulloblastoma	0.16886618370768317	40	27
subject_a.tumor	feat_contrib	dna	event	sv.SIMPLE_DUP_100KB_5MB	0.0	CNS: Pilocytic astrocytoma	1.0	18	27
subject_a.tumor	feat_contrib	dna	event	sv.SIMPLE_DUP_100KB_5MB	0.0	Colorectum/Small intestine/Appendix	1.2724507054679857	10	27
subject_a.tumor	feat_contrib	dna	event	sv.SIMPLE_DUP_100KB_5MB	0.0	Esophagus/Stomach	0.7959846019650819	29	27
subject_a.tumor	feat_contrib	dna	event	sv.SIMPLE_DUP_100KB_5MB	0.0	Gynecologic: Endometrium	0.18803991575325318	39	27
subject_a.tumor	feat_contrib	dna	event	sv.SIMPLE_DUP_100KB_5MB	0.0	Gynecologic: Ovary/Fallopian tube	0.3493324556229545	37	27
subject_a.tumor	feat_contrib	dna	event	sv.SIMPLE_DUP_100KB_5MB	0.0	HPB: Bile duct/Gallbladder	0.5227184081196498	32	27
subject_a.tumor	feat_contrib	dna	event	sv.SIMPLE_DUP_100KB_5MB	0.0	HPB: Liver	1.0000645950643812	16	27
subject_a.tumor	feat_contrib	dna	event	sv.SIMPLE_DUP_100KB_5MB	0.0	HPB: Pancreas	1.0815602856045985	14	27
subject_a.tumor	feat_contrib	dna	event	sv.SIMPLE_DUP_100KB_5MB	0.0	Head and neck: Adenoid cystic	1.782731368946708	4	27
subject_a.tumor	feat_contrib	dna	event	sv.SIMPLE_DUP_100KB_5MB	0.0	Head and neck: Salivary gland	0.46303008427578474	33	27
subject_a.tumor	feat_contrib	dna	event	sv.SIMPLE_DUP_100KB_5MB	0.0	Head and neck: Other	1.5442984867794047	7	27
subject_a.tumor	feat_contrib	dna	event	sv.SIMPLE_DUP_100KB_5MB	0.0	Kidney: Chromophobe	5.961705348050154	2	27
subject_a.tumor	feat_contrib	dna	event	sv.SIMPLE_DUP_100KB_5MB	0.0	Kidney: Other	1.0131970364347804	15	27
subject_a.tumor	feat_contrib	dna	event	sv.SIMPLE_DUP_100KB_5MB	0.0	Lung: Non-small cell: LUAD	0.9999948852901007	24	27
subject_a.tumor	feat_contrib	dna	event	sv.SIMPLE_DUP_100KB_5MB	0.0	Lung: Non-small cell: LUSC	1.0924971168976425	13	27
subject_a.tumor	feat_contrib	dna	event	sv.SIMPLE_DUP_100KB_5MB	0.0	Lung: Small cell	1.0	19	27
subject_a.tumor	feat_contrib	dna	event	sv.SIMPLE_DUP_100KB_5MB	0.0	Lymphoid tissue	4.036881845276796	3	27
subject_a.tumor	feat_contrib	dna	event	sv.SIMPLE_DUP_100KB_5MB	0.0	Mesothelium	1.0	20	27
subject_a.tumor	feat_contrib	dna	event	sv.SIMPLE_DUP_100KB_5MB	0.0	Myeloid: Acute myeloid leukemia	1.0	21	27
subject_a.tumor	feat_contrib	dna	event	sv.SIMPLE_DUP_100KB_5MB	0.0	Myeloid: Myeloproliferative neoplasm	1.1171546683073228	11	27
subject_a.tumor	feat_contrib	dna	event	sv.SIMPLE_DUP_100KB_5MB	0.0	NET: Colorectum/Small intestine	1.0	22	27
subject_a.tumor	feat_contrib	dna	event	sv.SIMPLE_DUP_100KB_5MB	0.0	NET: Lung	1.6540080240888513	6	27
subject_a.tumor	feat_contrib	dna	event	sv.SIMPLE_DUP_100KB_5MB	0.0	NET: Pancreas	1.416757593135645	9	27
subject_a.tumor	feat_contrib	dna	event	sv.SIMPLE_DUP_100KB_5MB	0.0	Prostate	0.4498746699915867	35	27
subject_a.tumor	feat_contrib	dna	event	sv.SIMPLE_DUP_100KB_5MB	0.0	Skin: Melanoma	0.5705969054276897	31	27
subject_a.tumor	feat_contrib	dna	event	sv.SIMPLE_DUP_100KB_5MB	0.0	Skin: Other	1.4198447591499168	8	27
subject_a.tumor	feat_contrib	dna	event	sv.SIMPLE_DUP_100KB_5MB	0.0	Thyroid gland	1.0	23	27
subject_a.tumor	feat_contrib	dna	event	sv.SIMPLE_DUP_100KB_5MB	0.0	Urothelial tract	0.8082778596609149	28	27
subject_a.tumor	feat_contrib	dna	event	sv.MAX_COMPLEX_SIZE	2.0	Anogenital	0.8230787626676576	31	28
subject_a.tumor	feat_contrib	dna	event	sv.MAX_COMPLEX_SIZE	2.0	Bone/Soft tissue: Cartilaginous neoplasm	0.08061940901173097	40	28
subject_a.tumor	feat_contrib	dna	event	sv.MAX_COMPLEX_SIZE	2.0	Bone/Soft tissue: GIST	1.2939886454909482	10	28
subject_a.tumor	feat_contrib	dna	event	sv.MAX_COMPLEX_SIZE	2.0	Bone/Soft tissue: Leiomyosarcoma	0.9995458044862628	22	28
subject_a.tumor	feat_contrib	dna	event	sv.MAX_COMPLEX_SIZE	2.0	Bone/Soft tissue: Liposarcoma	0.47205832360043537	38	28
subject_a.tumor	feat_contrib	dna	event	sv.MAX_COMPLEX_SIZE	2.0	Bone/Soft tissue: Osteosarcoma	0.5071551410261733	37	28
subject_a.tumor	feat_contrib	dna	event	sv.MAX_COMPLEX_SIZE	2.0	Bone/Soft tissue: Undiff. sarcoma	0.6084794696307376	34	28
subject_a.tumor	feat_contrib	dna	event	sv.MAX_COMPLEX_SIZE	2.0	Bone/Soft tissue: Other	0.9130174283017013	27	28
subject_a.tumor	feat_contrib	dna	event	sv.MAX_COMPLEX_SIZE	2.0	Breast: Triple negative	1.0000398085787041	16	28
subject_a.tumor	feat_contrib	dna	event	sv.MAX_COMPLEX_SIZE	2.0	Breast: Other	0.5451226533975903	35	28
subject_a.tumor	feat_contrib	dna	event	sv.MAX_COMPLEX_SIZE	2.0	CNS: Glioma	0.9988897019888889	25	28
subject_a.tumor	feat_contrib	dna	event	sv.MAX_COMPLEX_SIZE	2.0	CNS: Medulloblastoma	1.0	17	28
subject_a.tumor	feat_contrib	dna	event	sv.MAX_COMPLEX_SIZE	2.0	CNS: Pilocytic astrocytoma	2.9858427432296395	2	28
subject_a.tumor	feat_contrib	dna	event	sv.MAX_COMPLEX_SIZE	2.0	Colorectum/Small intestine/Appendix	1.0042811775652738	13	28
subject_a.tumor	feat_contrib	dna	event	sv.MAX_COMPLEX_SIZE	2.0	Esophagus/Stomach	1.0	18	28
subject_a.tumor	feat_contrib	dna	event	sv.MAX_COMPLEX_SIZE	2.0	Gynecologic: Endometrium	2.6402125517531694	5	28
subject_a.tumor	feat_contrib	dna	event	sv.MAX_COMPLEX_SIZE	2.0	Gynecologic: Ovary/Fallopian tube	2.6556031365330472	4	28
subject_a.tumor	feat_contrib	dna	event	sv.MAX_COMPLEX_SIZE	2.0	HPB: Bile duct/Gallbladder	0.8834954551467047	28	28
subject_a.tumor	feat_contrib	dna	event	sv.MAX_COMPLEX_SIZE	2.0	HPB: Liver	1.0001626610908234	14	28
subject_a.tumor	feat_contrib	dna	event	sv.MAX_COMPLEX_SIZE	2.0	HPB: Pancreas	1.0	19	28
subject_a.tumor	feat_contrib	dna	event	sv.MAX_COMPLEX_SIZE	2.0	Head and neck: Adenoid cystic	1.0	20	28
subject_a.tumor	feat_contrib	dna	event	sv.MAX_COMPLEX_SIZE	2.0	Head and neck: Salivary gland	1.0001276095614664	15	28
subject_a.tumor	feat_contrib	dna	event	sv.MAX_COMPLEX_SIZE	2.0	Head and neck: Other	1.0756645781225735	12	28
subject_a.tumor	feat_contrib	dna	event	sv.MAX_COMPLEX_SIZE	2.0	Kidney: Chromophobe	2.39332295880526	6	28
subject_a.tumor	feat_contrib	dna	event	sv.MAX_COMPLEX_SIZE	2.0	Kidney: Other	1.0	21	28
subject_a.tumor	feat_contrib	dna	event	sv.MAX_COMPLEX_SIZE	2.0	Lung: Non-small cell: LUAD	0.6930956051224274	32	28
subject_a.tumor	feat_contrib	dna	event	sv.MAX_COMPLEX_SIZE	2.0	Lung: Non-small cell: LUSC	0.9992609450676831	24	28
subject_a.tumor	feat_contrib	dna	event	sv.MAX_COMPLEX_SIZE	2.0	Lung: Small cell	0.985968535996037	26	28
subject_a.tumor	feat_contrib	dna	event	sv.MAX_COMPLEX_SIZE	2.0	Lymphoid tissue	1.8896278022269373	7	28
subject_a.tumor	feat_contrib	dna	event	sv.MAX_COMPLEX_SIZE	2.0	Mesothelium	0.6910006918093424	33	28
subject_a.tumor	feat_contrib	dna	event	sv.MAX_COMPLEX_SIZE	2.0	Myeloid: Acute myeloid leukemia	7.848642369865225	1	28
subject_a.tumor	feat_contrib	dna	event	sv.MAX_COMPLEX_SIZE	2.0	Myeloid: Myeloproliferative neoplasm	2.790729169246691	3	28
subject_a.tumor	feat_contrib	dna	event	sv.MAX_COMPLEX_SIZE	2.0	NET: Colorectum/Small intestine	1.3539325517787262	8	28
subject_a.tumor	feat_contrib	dna	event	sv.MAX_COMPLEX_SIZE	2.0	NET: Lung	0.2636061327037896	39	28
subject_a.tumor	feat_contrib	dna	event	sv.MAX_COMPLEX_SIZE	2.0	NET: Pancreas	1.1641741712296931	11	28
subject_a.tumor	feat_contrib	dna	event	sv.MAX_COMPLEX_SIZE	2.0	Prostate	0.82678481773227	30	28
subject_a.tumor	feat_contrib	dna	event	sv.MAX_COMPLEX_SIZE	2.0	Skin: Melanoma	0.5410254386141743	36	28
subject_a.tumor	feat_contrib	dna	event	sv.MAX_COMPLEX_SIZE	2.0	Skin: Other	0.9993194616617727	23	28
subject_a.tumor	feat_contrib	dna	event	sv.MAX_COMPLEX_SIZE	2.0	Thyroid gland	1.3215445769448935	9	28
subject_a.tumor	feat_contrib	dna	event	sv.MAX_COMPLEX_SIZE	2.0	Urothelial tract	0.8677123203209918	29	28
subject_a.tumor	feat_contrib	dna	event	sv.TELOMERIC_SGL	0.0	Anogenital	0.9389218135690759	33	29
subject_a.tumor	feat_contrib	dna	event	sv.TELOMERIC_SGL	0.0	Bone/Soft tissue: Cartilaginous neoplasm	1.0	8	29
subject_a.tumor	feat_contrib	dna	event	sv.TELOMERIC_SGL	0.0	Bone/Soft tissue: GIST	1.0	9	29
subject_a.tumor	feat_contrib	dna	event	sv.TELOMERIC_SGL	0.0	Bone/Soft tissue: Leiomyosarcoma	0.7269344188014657	40	29
subject_a.tumor	feat_contrib	dna	event	sv.TELOMERIC_SGL	0.0	Bone/Soft tissue: Liposarcoma	0.8605248416170694	35	29
subject_a.tumor	feat_contrib	dna	event	sv.TELOMERIC_SGL	0.0	Bone/Soft tissue: Osteosarcoma	0.8364240372504239	38	29
subject_a.tumor	feat_contrib	dna	event	sv.TELOMERIC_SGL	0.0	Bone/Soft tissue: Undiff. sarcoma	0.743067598314389	39	29
subject_a.tumor	feat_contrib	dna	event	sv.TELOMERIC_SGL	0.0	Bone/Soft tissue: Other	0.8406532693579919	37	29
subject_a.tumor	feat_contrib	dna	event	sv.TELOMERIC_SGL	0.0	Breast: Triple negative	1.1521521889013455	2	29
subject_a.tumor	feat_contrib	dna	event	sv.TELOMERIC_SGL	0.0	Breast: Other	1.0	10	29
subject_a.tumor	feat_contrib	dna	event	sv.TELOMERIC_SGL	0.0	CNS: Glioma	1.0	11	29
subject_a.tumor	feat_contrib	dna	event	sv.TELOMERIC_SGL	0.0	CNS: Medulloblastoma	1.0	12	29
subject_a.tumor	feat_contrib	dna	event	sv.TELOMERIC_SGL	0.0	CNS: Pilocytic astrocytoma	1.0	13	29
subject_a.tumor	feat_contrib	dna	event	sv.TELOMERIC_SGL	0.0	Colorectum/Small intestine/Appendix	1.0	14	29
subject_a.tumor	feat_contrib	dna	event	sv.TELOMERIC_SGL	0.0	Esophagus/Stomach	1.0	15	29
subject_a.tumor	feat_contrib	dna	event	sv.TELOMERIC_SGL	0.0	Gynecologic: Endometrium	1.0477134744043137	5	29
subject_a.tumor	feat_contrib	dna	event	sv.TELOMERIC_SGL	0.0	Gynecologic: Ovary/Fallopian tube	1.0827065814344272	3	29
subject_a.tumor	feat_contrib	dna	event	sv.TELOMERIC_SGL	0.0	HPB: Bile duct/Gallbladder	1.0251655635779633	6	29
subject_a.tumor	feat_contrib	dna	event	sv.TELOMERIC_SGL	0.0	HPB: Liver	1.0	16	29
subject_a.tumor	feat_contrib	dna	event	sv.TELOMERIC_SGL	0.0	HPB: Pancreas	1.0	17	29
subject_a.tumor	feat_contrib	dna	event	sv.TELOMERIC_SGL	0.0	Head and neck: Adenoid cystic	0.9997543229394878	30	29
subject_a.tumor	feat_contrib	dna	event	sv.TELOMERIC_SGL	0.0	Head and neck: Salivary gland	1.0	18	29
subject_a.tumor	feat_contrib	dna	event	sv.TELOMERIC_SGL	0.0	Head and neck: Other	1.0653784676332732	4	29
subject_a.tumor	feat_contrib	dna	event	sv.TELOMERIC_SGL	0.0	Kidney: Chromophobe	0.9233866011496541	34	29
subject_a.tumor	feat_contrib	dna	event	sv.TELOMERIC_SGL	0.0	Kidney: Other	1.0	19	29
subject_a.tumor	feat_contrib	dna	event	sv.TELOMERIC_SGL	0.0	Lung: Non-small cell: LUAD	0.9631701483622317	32	29
subject_a.tumor	feat_contrib	dna	event	sv.TELOMERIC_SGL	0.0	Lung: Non-small cell: LUSC	0.9999771455072387	29	29
subject_a.tumor	feat_contrib	dna	event	sv.TELOMERIC_SGL	0.0	Lung: Small cell	1.169361663434626	1	29
subject_a.tumor	feat_contrib	dna	event	sv.TELOMERIC_SGL	0.0	Lymphoid tissue	1.0	20	29
subject_a.tumor	feat_contrib	dna	event	sv.TELOMERIC_SGL	0.0	Mesothelium	1.0	21	29
subject_a.tumor	feat_contrib	dna	event	sv.TELOMERIC_SGL	0.0	Myeloid: Acute myeloid leukemia	1.0	22	29
subject_a.tumor	feat_contrib	dna	event	sv.TELOMERIC_SGL	0.0	Myeloid: Myeloproliferative neoplasm	1.0	23	29
subject_a.tumor	feat_contrib	dna	event	sv.TELOMERIC_SGL	0.0	NET: Colorectum/Small intestine	1.0	24	29
subject_a.tumor	feat_contrib	dna	event	sv.TELOMERIC_SGL	0.0	NET: Lung	1.0	25	29
subject_a.tumor	feat_contrib	dna	event	sv.TELOMERIC_SGL	0.0	NET: Pancreas	0.9968230980464156	31	29
subject_a.tumor	feat_contrib	dna	event	sv.TELOMERIC_SGL	0.0	Prostate	1.0000000866012102	7	29
subject_a.tumor	feat_contrib	dna	event	sv.TELOMERIC_SGL	0.0	Skin: Melanoma	0.8498843627151439	36	29
subject_a.tumor	feat_contrib	dna	event	sv.TELOMERIC_SGL	0.0	Skin: Other	1.0	26	29
subject_a.tumor	feat_contrib	dna	event	sv.TELOMERIC_SGL	0.0	Thyroid gland	1.0	27	29
subject_a.tumor	feat_contrib	dna	event	sv.TELOMERIC_SGL	0.0	Urothelial tract	1.0	28	29
	cv_performance	dna	dna_combined	n_total		Anogenital	128.0	18	30
	cv_performance	dna	dna_combined	n_total		Bone/Soft tissue: Cartilaginous neoplasm	9.0	40	30
	cv_performance	dna	dna_combined	n_total		Bone/Soft tissue: GIST	66.0	26	30
	cv_performance	dna	dna_combined	n_total		Bone/Soft tissue: Leiomyosarcoma	80.0	22	30
	cv_performance	dna	dna_combined	n_total		Bone/Soft tissue: Liposarcoma	59.0	27	30
	cv_performance	dna	dna_combined	n_total		Bone/Soft tissue: Osteosarcoma	47.0	32	30
	cv_performance	dna	dna_combined	n_total		Bone/Soft tissue: Other	157.0	15	30
	cv_performance	dna	dna_combined	n_total		Bone/Soft tissue: Undiff. sarcoma	37.0	35	30
	cv_performance	dna	dna_combined	n_total		Breast: Other	908.0	1	30
	cv_performance	dna	dna_combined	n_total		Breast: Triple negative	183.0	13	30
	cv_performance	dna	dna_combined	n_total		CNS: Glioma	159.0	14	30
	cv_performance	dna	dna_combined	n_total		CNS: Medulloblastoma	138.0	16	30
	cv_performance	dna	dna_combined	n_total		CNS: Pilocytic astrocytoma	58.0	28	30
	cv_performance	dna	dna_combined	n_total		Colorectum/Small intestine/Appendix	837.0	2	30
	cv_performance	dna	dna_combined	n_total		Esophagus/Stomach	349.0	6	30
	cv_performance	dna	dna_combined	n_total		Gynecologic: Endometrium	85.0	21	30
	cv_performance	dna	dna_combined	n_total		Gynecologic: Ovary/Fallopian tube	320.0	8	30
	cv_performance	dna	dna_combined	n_total		HPB: Bile duct/Gallbladder	131.0	17	30
	cv_performance	dna	dna_combined	n_total		HPB: Liver	341.0	7	30
	cv_performance	dna	dna_combined	n_total		HPB: Pancreas	372.0	5	30
	cv_performance	dna	dna_combined	n_total		Head and neck: Adenoid cystic	10.0	39	30
	cv_performance	dna	dna_combined	n_total		Head and neck: Other	101.0	20	30
	cv_performance	dna	dna_combined	n_total		Head and neck: Salivary gland	26.0	36	30
	cv_performance	dna	dna_combined	n_total		Kidney: Chromophobe	44.0	34	30
	cv_performance	dna	dna_combined	n_total		Kidney: Other	277.0	9	30
	cv_performance	dna	dna_combined	n_total		Lung: Non-small cell: LUAD	254.0	10	30
	cv_performance	dna	dna_combined	n_total		Lung: Non-small cell: LUSC	78.0	23	30
	cv_performance	dna	dna_combined	n_total		Lung: Small cell	56.0	29	30
	cv_performance	dna	dna_combined	n_total		Lymphoid tissue	216.0	12	30
	cv_performance	dna	dna_combined	n_total		Mesothelium	77.0	24	30
	cv_performance	dna	dna_combined	n_total		Myeloid: Acute myeloid leukemia	12.0	38	30
	cv_performance	dna	dna_combined	n_total		Myeloid: Myeloproliferative neoplasm	18.0	37	30
	cv_performance	dna	dna_combined	n_total		NET: Colorectum/Small intestine	56.0	30	30
	cv_performance	dna	dna_combined	n_total		NET: Lung	46.0	33	30
	cv_performance	dna	dna_combined	n_total		NET: Pancreas	118.0	19	30
